gesture,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
NEUTRAL,0.0,0.0,0.0,-0.009870648384094238,-0.091179758310318,0.01169300605985768,-0.0394478440284729,-0.17016050219535828,0.010947624831231906,-0.06882745027542114,-0.22275054454803467,0.007743433261993005,-0.09048360586166382,-0.24950957298278809,0.004522318630250766,-0.07023906707763672,-0.2035713493824005,-0.012429815107253717,-0.15077519416809082,-0.2051256000995636,-0.02398311006393783,-0.13620388507843018,-0.17831599712371826,-0.02775399232771747,-0.11106991767883301,-0.17140653729438782,-0.027595021152166055,-0.08516800403594971,-0.1510227918624878,-0.023402795517114328,-0.16064190864562988,-0.15146219730377197,-0.028849026509789155,-0.1430065631866455,-0.12723836302757263,-0.022498999112514184,-0.11745768785476685,-0.12176379561424255,-0.01890873382356517,-0.10035216808319092,-0.09434807300567627,-0.032888830029634164,-0.1601983904838562,-0.1009075939655304,-0.036933493190673516,-0.14298677444458008,-0.08060765266418457,-0.022825954803494142,-0.1187518835067749,-0.07372575998306274,-0.013955689356890844,-0.11389893293380737,-0.03637981414794922,-0.04115839334693305,-0.15952390432357788,-0.05798900127410889,-0.043046359294322656,-0.14155983924865723,-0.03985685110092163,-0.029883943819669412,-0.11920630931854248,-0.028786063194274902,-0.018786250003842042
NEUTRAL,0.0,0.0,0.0,-0.008764088153839111,-0.08925741910934448,0.009888908865605117,-0.03866314888000488,-0.1688154637813568,0.007422099395398618,-0.06760787963867188,-0.22231626510620117,0.002931756007228614,-0.09019684791564941,-0.24378901720046997,-0.001714211499574958,-0.0699237585067749,-0.2021782100200653,-0.01984419110908675,-0.149749755859375,-0.1962907314300537,-0.0322013981242435,-0.13369816541671753,-0.16962221264839172,-0.03532123189165759,-0.10907161235809326,-0.1655248999595642,-0.03526045750572848,-0.08454817533493042,-0.1507256031036377,-0.030768869404937504,-0.15978139638900757,-0.14424967765808105,-0.03816917534663844,-0.1424207091331482,-0.11983385682106018,-0.03159190337851214,-0.11598020792007446,-0.11445432901382446,-0.028121849482204198,-0.10007715225219727,-0.09423506259918213,-0.03979362915947604,-0.15971499681472778,-0.09090721607208252,-0.04586595292880702,-0.14216357469558716,-0.07027775049209595,-0.0320986881454246,-0.11687695980072021,-0.06455123424530029,-0.02377667274072337,-0.11488735675811768,-0.03638643026351929,-0.04766225065782237,-0.15909594297409058,-0.05070072412490845,-0.05110139395787883,-0.13989615440368652,-0.030983328819274902,-0.038429267664696454,-0.11613023281097412,-0.020440757274627686,-0.028060678352858304
NEUTRAL,0.0,0.0,0.0,-0.007734715938568115,-0.08942332863807678,0.010268603358866812,-0.036264896392822266,-0.16766083240509033,0.008367688302399756,-0.06439149379730225,-0.22130832076072693,0.004998342041375281,-0.08675915002822876,-0.24402600526809692,0.0017992636659016625,-0.06880843639373779,-0.20187336206436157,-0.02034421274393594,-0.14739686250686646,-0.19651144742965698,-0.029679015371499418,-0.1307581663131714,-0.16875997185707092,-0.03017882266968286,-0.10683578252792358,-0.16381534934043884,-0.028656000364122747,-0.08467555046081543,-0.15149804949760437,-0.030316492635307668,-0.15703976154327393,-0.14388197660446167,-0.03458415167361295,-0.13972419500350952,-0.1184546947479248,-0.026352465245423673,-0.1140596866607666,-0.11287420988082886,-0.02218292290299928,-0.10138237476348877,-0.09623309969902039,-0.03800165476232564,-0.15662646293640137,-0.09085997939109802,-0.039790297019777654,-0.1393408179283142,-0.07027086615562439,-0.025274466815886854,-0.11528593301773071,-0.06492239236831665,-0.017541915270982145,-0.11686372756958008,-0.03963392972946167,-0.04462377550035512,-0.15500575304031372,-0.04861801862716675,-0.04431067975193059,-0.13616633415222168,-0.02917855978012085,-0.03134681479960477,-0.11427760124206543,-0.020363986492156982,-0.021442722621856092
NEUTRAL,0.0,0.0,0.0,-0.0077056884765625,-0.09014135599136353,0.0120223459211104,-0.03698277473449707,-0.1670207679271698,0.011625346390616187,-0.06540489196777344,-0.2195827066898346,0.009769145993601569,-0.08639711141586304,-0.2418822944164276,0.007801556157033929,-0.07163012027740479,-0.20233193039894104,-0.01832820043145489,-0.14849799871444702,-0.19293120503425598,-0.026248826982367746,-0.13203150033950806,-0.16605931520462036,-0.026244520546782724,-0.10807478427886963,-0.16078457236289978,-0.02454707339583706,-0.08739864826202393,-0.15257489681243896,-0.028589400799859277,-0.15731221437454224,-0.14180997014045715,-0.03139036648153137,-0.14050602912902832,-0.11787837743759155,-0.02312870636760067,-0.11515641212463379,-0.11267143487930298,-0.01913601659416031,-0.10349905490875244,-0.09764745831489563,-0.03634327404378723,-0.15660697221755981,-0.08891600370407104,-0.03650700427769493,-0.1400434970855713,-0.06972411274909973,-0.02259327039300274,-0.11698406934738159,-0.06504422426223755,-0.015675631688822023,-0.11811381578445435,-0.04055917263031006,-0.042925984935749284,-0.15451854467391968,-0.04489696025848389,-0.04176319517372917,-0.1357240080833435,-0.02696782350540161,-0.0294991781580336,-0.11459654569625854,-0.019814670085906982,-0.020246020855296365
NEUTRAL,0.0,0.0,0.0,-0.008175790309906006,-0.0920499861240387,0.008329450818820305,-0.03697305917739868,-0.17143678665161133,0.006585460356546946,-0.06630641222000122,-0.2218230962753296,0.003718438060133167,-0.08879202604293823,-0.23759624361991882,0.0007951820410028176,-0.07546257972717285,-0.20215699076652527,-0.018131115739123516,-0.15032625198364258,-0.18565452098846436,-0.026999187921063594,-0.1325082778930664,-0.15855008363723755,-0.02840191618062704,-0.1080179214477539,-0.1544419229030609,-0.0277854830817148,-0.09040141105651855,-0.15248730778694153,-0.026938629601971797,-0.15804755687713623,-0.1331462264060974,-0.030819413517491512,-0.14031130075454712,-0.10957545042037964,-0.024418085147516422,-0.114887535572052,-0.10597002506256104,-0.02167351477302759,-0.10526353120803833,-0.097555011510849,-0.033761850823538,-0.1572290062904358,-0.08024585247039795,-0.03567493640341013,-0.13977766036987305,-0.06148958206176758,-0.02369172059454172,-0.11600536108016968,-0.0583685040473938,-0.017762872655765705,-0.11901366710662842,-0.040944695472717285,-0.03976298429526537,-0.1550987958908081,-0.03704524040222168,-0.04054321654595583,-0.13519978523254395,-0.01928764581680298,-0.029951540087239437,-0.11313283443450928,-0.014304578304290771,-0.021567133520619564
NEUTRAL,0.0,0.0,0.0,-0.008154034614562988,-0.08968308568000793,0.007950689889668183,-0.03425037860870361,-0.16872772574424744,0.005923180155633645,-0.06435829401016235,-0.22049742937088013,0.0031684059781866836,-0.08788424730300903,-0.23744672536849976,0.0006873753286811279,-0.07509911060333252,-0.19987404346466064,-0.017992548398495956,-0.14990797638893127,-0.18443161249160767,-0.0244246234519494,-0.13341552019119263,-0.1563757061958313,-0.02348187168669824,-0.11030793190002441,-0.1519480049610138,-0.02160043989849214,-0.09068953990936279,-0.15277627110481262,-0.025767406202675147,-0.1573101282119751,-0.13296902179718018,-0.027406155817033095,-0.1403527855873108,-0.10812613368034363,-0.02005375524592523,-0.11607539653778076,-0.10462254285812378,-0.01699279782903318,-0.10613679885864258,-0.09982365369796753,-0.03133858343196039,-0.15652838349342346,-0.08098927140235901,-0.030532371006728454,-0.1397121548652649,-0.06140488386154175,-0.018159961081863685,-0.11716538667678833,-0.05875331163406372,-0.012763213120223327,-0.11996173858642578,-0.044406235218048096,-0.03617372711730127,-0.1536317765712738,-0.03729766607284546,-0.03478197356295709,-0.13427144289016724,-0.018956899642944336,-0.02411814195644979,-0.11358374357223511,-0.014962911605834961,-0.016168730087400718
NEUTRAL,0.0,0.0,0.0,-0.009978532791137695,-0.09501057863235474,0.0090214751522808,-0.03616690635681152,-0.17343926429748535,0.006852490534242861,-0.06695979833602905,-0.2229613959789276,0.0037324257988302634,-0.09108805656433105,-0.23448073863983154,0.0007444643975986764,-0.08199137449264526,-0.2022412121295929,-0.014895305796358116,-0.1543792188167572,-0.18199807405471802,-0.01865845435747815,-0.1354835033416748,-0.15576449036598206,-0.01754032523820115,-0.11250907182693481,-0.15255513787269592,-0.01606983394810868,-0.0973513126373291,-0.15394359827041626,-0.022967251776549347,-0.15968117117881775,-0.13183486461639404,-0.021008369340393074,-0.14182361960411072,-0.10988050699234009,-0.013854752122256286,-0.11815661191940308,-0.1063222587108612,-0.011783129363152511,-0.1120612621307373,-0.09908977150917053,-0.02855356299767209,-0.15810003876686096,-0.08187270164489746,-0.024309622882697113,-0.14136624336242676,-0.0641067624092102,-0.012114097191783912,-0.11993110179901123,-0.06035971641540527,-0.007644304833206661,-0.1253141164779663,-0.041458845138549805,-0.0334402237225504,-0.15527796745300293,-0.03944593667984009,-0.0292049393195839,-0.136263906955719,-0.023179829120635986,-0.017544866367074974,-0.11738646030426025,-0.018586933612823486,-0.009319634935650356
NEUTRAL,0.0,0.0,0.0,-0.0097847580909729,-0.09574860334396362,0.011229885031085018,-0.03728759288787842,-0.17120587825775146,0.010547365282278065,-0.0690537691116333,-0.2194860875606537,0.007780653644900326,-0.0921097993850708,-0.23438823223114014,0.0049563513478148025,-0.085365891456604,-0.1972053349018097,-0.006343107915867563,-0.15429314970970154,-0.18016374111175537,-0.011412609148223396,-0.13570338487625122,-0.15526023507118225,-0.014190112951595779,-0.11177510023117065,-0.15146362781524658,-0.01494187187721252,-0.10238200426101685,-0.1480732560157776,-0.01496387809832811,-0.15877223014831543,-0.13029691576957703,-0.011447509530384536,-0.14177003502845764,-0.10889697074890137,-0.006500334724236723,-0.1186261773109436,-0.10466113686561584,-0.005946804083336588,-0.11710503697395325,-0.09273198246955872,-0.021591774898965355,-0.15707063674926758,-0.08067488670349121,-0.015965947661001678,-0.14094936847686768,-0.06383305788040161,-0.005517500698019262,-0.1199607253074646,-0.05950051546096802,-0.0020794768476974923,-0.1293991208076477,-0.035173237323760986,-0.027496807056863304,-0.1537468433380127,-0.03677886724472046,-0.0212368404151988,-0.13521018624305725,-0.022258996963500977,-0.009643167968292232,-0.1168619692325592,-0.01710653305053711,-0.0014680383153375942
NEUTRAL,0.0,0.0,0.0,-0.010203361511230469,-0.0942901074886322,0.009504138888914326,-0.03741121292114258,-0.1700756549835205,0.008481819579500893,-0.0701112151145935,-0.21818789839744568,0.005588834570843915,-0.09527230262756348,-0.23487251996994019,0.0027848874927798306,-0.0893477201461792,-0.19393116235733032,-0.005241929156582614,-0.15467816591262817,-0.17890441417694092,-0.010652479318778774,-0.13668987154960632,-0.1548595130443573,-0.014209922006230613,-0.11275500059127808,-0.15055939555168152,-0.015381866669159194,-0.10712113976478577,-0.14558017253875732,-0.01303433866600301,-0.1590932011604309,-0.12942111492156982,-0.0096743382270148,-0.1426592469215393,-0.10821440815925598,-0.005866496892522832,-0.11961054801940918,-0.10370451211929321,-0.005816008033107778,-0.12163639068603516,-0.09075376391410828,-0.019122195964556,-0.1575193703174591,-0.07942193746566772,-0.013623634887736102,-0.14180192351341248,-0.06298327445983887,-0.004031140426050683,-0.1206020712852478,-0.05857348442077637,-0.0009545680474190021,-0.13312745094299316,-0.03392922878265381,-0.024712809895973464,-0.15385091304779053,-0.03281402587890625,-0.018600044375162383,-0.13547629117965698,-0.01798313856124878,-0.0076402179653456415,-0.1170676052570343,-0.012298762798309326,0.00027702354815062336
NEUTRAL,0.0,0.0,0.0,-0.010855019092559814,-0.09561780095100403,0.009097462769673825,-0.03859943151473999,-0.17083647847175598,0.008299627591000558,-0.07228386402130127,-0.21605557203292847,0.00543080714352584,-0.09831815958023071,-0.2254413664340973,0.002711873518379093,-0.09253489971160889,-0.18708139657974243,-0.00034062056282380127,-0.15488868951797485,-0.17184454202651978,-0.0058248762338593,-0.13636240363121033,-0.15191906690597534,-0.010912486102355956,-0.11202311515808105,-0.14880257844924927,-0.013024580415262221,-0.11003297567367554,-0.13822656869888306,-0.007837752561940192,-0.15866655111312866,-0.12363684177398682,-0.004904824990703105,-0.142007976770401,-0.10559636354446411,-0.003111750569118499,-0.11858776211738586,-0.10098439455032349,-0.004045502498669862,-0.12367895245552063,-0.08425503969192505,-0.01397048377610588,-0.15766996145248413,-0.07573804259300232,-0.008792550984694003,-0.14216363430023193,-0.06153377890586853,-0.0004757766559890797,-0.12077239155769348,-0.057468414306640625,0.0022322372701779614,-0.13382938504219055,-0.029634594917297363,-0.019696444954647063,-0.1544007658958435,-0.031627118587493896,-0.013371424499823092,-0.13641804456710815,-0.018339991569519043,-0.002394976077525257,-0.11773300170898438,-0.012731611728668213,0.005762010131107331
NEUTRAL,0.0,0.0,0.0,-0.007202744483947754,-0.09462839365005493,0.00882012204789362,-0.0348583459854126,-0.16956716775894165,0.008663344137005424,-0.07169574499130249,-0.21470516920089722,0.006899101134024477,-0.09775403141975403,-0.2287878692150116,0.005256923321269369,-0.09049546718597412,-0.18013659119606018,-0.003708581965781832,-0.1522625982761383,-0.17096883058547974,-0.007991398744650269,-0.1339990496635437,-0.1541595160961151,-0.011472963787980461,-0.11017820239067078,-0.15091395378112793,-0.012692502759762192,-0.10884445905685425,-0.131075918674469,-0.010277322553463364,-0.15670502185821533,-0.1235901415348053,-0.005770145044095898,-0.1402495801448822,-0.10765662789344788,-0.002864588112004185,-0.11798956990242004,-0.10273823142051697,-0.003486309726156378,-0.12300765514373779,-0.077689528465271,-0.015187631421156311,-0.15570437908172607,-0.07576027512550354,-0.008427647933729077,-0.1404493749141693,-0.06384560465812683,0.00029462086791909314,-0.11962881684303284,-0.05971705913543701,0.0027161812741383073,-0.1337485909461975,-0.023305118083953857,-0.019591439575322056,-0.1535787582397461,-0.03064209222793579,-0.012148454845316792,-0.13586893677711487,-0.020689547061920166,-0.0011906701274142506,-0.11766225099563599,-0.015869617462158203,0.006503400798521852
NEUTRAL,0.0,0.0,0.0,-0.004305243492126465,-0.09219121932983398,0.007851563036965103,-0.03202575445175171,-0.1643475890159607,0.008484609067963333,-0.06813821196556091,-0.20860347151756287,0.007011309374647112,-0.09390845894813538,-0.23375454545021057,0.005621076670067282,-0.09417244791984558,-0.1812032163143158,0.0012730407682823852,-0.14912226796150208,-0.17163735628128052,-0.0030440880297106787,-0.13166531920433044,-0.15516379475593567,-0.007905154846085338,-0.10779538750648499,-0.15096929669380188,-0.010108877330495147,-0.1121140718460083,-0.13303357362747192,-0.004850107136590509,-0.15417751669883728,-0.12441465258598328,-0.0009051950843428358,-0.13704422116279602,-0.10876202583312988,0.00018919236696035568,-0.11415275931358337,-0.10353052616119385,-0.0012436877083388254,-0.12446284294128418,-0.0787469744682312,-0.009825140594912796,-0.15394103527069092,-0.07712799310684204,-0.00477275800280097,-0.13737648725509644,-0.06554332375526428,0.0024045150415616945,-0.11553609371185303,-0.06007823348045349,0.004514940191583605,-0.13245105743408203,-0.022189438343048096,-0.014410677723063259,-0.14964494109153748,-0.0291174054145813,-0.009508896976186065,-0.1308784782886505,-0.020417988300323486,-0.00019032831973220254,-0.11172723770141602,-0.015129506587982178,0.007064659257011385
NEUTRAL,0.0,0.0,0.0,-0.00503385066986084,-0.09713265299797058,0.00897017384577481,-0.03700873255729675,-0.17300114035606384,0.012165156031734625,-0.07871022820472717,-0.21287637948989868,0.014060999105460326,-0.11034724116325378,-0.21976399421691895,0.016037463980502764,-0.10622581839561462,-0.1927248239517212,0.008714136506206671,-0.1609242558479309,-0.16693711280822754,0.009050192150063197,-0.1430927813053131,-0.14623010158538818,0.006218039734996239,-0.11732664704322815,-0.143569678068161,0.0051344030785926975,-0.12620031833648682,-0.1432729959487915,0.00414470706764547,-0.165560781955719,-0.12116315960884094,0.012354239660091082,-0.1490824818611145,-0.10275200009346008,0.013958153153545538,-0.12488541007041931,-0.0990028977394104,0.012796464214808623,-0.13936835527420044,-0.08867794275283813,0.0008662770402239062,-0.16519126296043396,-0.07517656683921814,0.009025835270769278,-0.1499621570110321,-0.05998852849006653,0.014755685652382056,-0.12776508927345276,-0.055572509765625,0.015764718713946024,-0.14662307500839233,-0.03341442346572876,-0.002023370399363955,-0.1624712347984314,-0.03260523080825806,0.0037940941534557737,-0.14332103729248047,-0.018109023571014404,0.01191337483633248,-0.1226605772972107,-0.01261603832244873,0.01876928454894511
NEUTRAL,0.0,0.0,0.0,-0.007670223712921143,-0.09343665838241577,0.005492353293689689,-0.036896854639053345,-0.16967999935150146,0.006071172136458358,-0.07913777232170105,-0.20986303687095642,0.005686087015661201,-0.11001840233802795,-0.2177996039390564,0.005564867466333112,-0.10714930295944214,-0.18837466835975647,0.0022910423051740736,-0.1627993881702423,-0.16210320591926575,0.0008001088338147611,-0.14379459619522095,-0.13857775926589966,-0.002543591946718493,-0.11938977241516113,-0.13526824116706848,-0.004279584210721055,-0.12470364570617676,-0.14019569754600525,-0.0015424116806883603,-0.16246101260185242,-0.11333873867988586,0.005333300161751708,-0.14412057399749756,-0.09469065070152283,0.0067566120471980184,-0.12053975462913513,-0.09274250268936157,0.0048852511156525225,-0.13579103350639343,-0.08603489398956299,-0.004147123597917357,-0.1589297652244568,-0.06837701797485352,0.002418644906597933,-0.1411292552947998,-0.05319148302078247,0.007551467459293804,-0.11827731132507324,-0.049247562885284424,0.007829005777480802,-0.14261040091514587,-0.030772030353546143,-0.006596729677525559,-0.1541372537612915,-0.023777306079864502,-0.001913221139815846,-0.1340906322002411,-0.009128749370574951,0.005085114802810153,-0.11411747336387634,-0.004256308078765869,0.010866740665974817
NEUTRAL,0.0,0.0,0.0,-0.005459517240524292,-0.09250310063362122,0.004980510726937837,-0.034914612770080566,-0.1671474575996399,0.006367131296912021,-0.07898223400115967,-0.20470282435417175,0.006892654274025745,-0.10866659879684448,-0.21908524632453918,0.007976109788188523,-0.10966441035270691,-0.1834397315979004,0.003063558295735902,-0.1629105806350708,-0.16246896982192993,0.002716525851184315,-0.14443647861480713,-0.14161363244056702,0.00046722659365627806,-0.12078467011451721,-0.13814395666122437,-0.0006325481949431833,-0.12725186347961426,-0.13502442836761475,-0.0003062903847137477,-0.16349536180496216,-0.11743631958961487,0.0068392391990812484,-0.14545029401779175,-0.10010796785354614,0.008308961682388372,-0.12265771627426147,-0.09698855876922607,0.006671046998718566,-0.13741469383239746,-0.08133342862129211,-0.0024356747303215798,-0.1599297821521759,-0.07346579432487488,0.003940315146365947,-0.1426379382610321,-0.06037434935569763,0.008776621587941236,-0.12042132019996643,-0.05567547678947449,0.009140506081649846,-0.14266175031661987,-0.02624577283859253,-0.0043243368413357075,-0.15378648042678833,-0.02910315990447998,0.00016689460656493793,-0.1350153684616089,-0.018408894538879395,0.007006548971304483,-0.1160358190536499,-0.014025688171386719,0.01280639569498021
